image_path,label,file_name,file_size_kb,is_valid,width,height,channels
data\raw\Organic\coffee_tea_bags\GlobalSeriesLiquidCoffeeBrews-ArabicCardamom-TrialImage_1200x1200.jpg,organic,GlobalSeriesLiquidCoffeeBrews-ArabicCardamom-TrialImage_1200x1200.jpg,202.51,True,1200,801,3
data\raw\Recyclable\cans_all_type\81kUqWM64rL.jpg,recyclable,81kUqWM64rL.jpg,360.42,True,2560,2560,3
data\raw\Non-Recyclable\platics_bags_wrappers\Trash_bin_in_Paris.jpg,non-recyclable,Trash_bin_in_Paris.jpg,2415.21,True,2832,3776,3
data\raw\Organic\food_scraps\shutterstock_344303585.jpeg,organic,shutterstock_344303585.jpeg,347.33,True,1400,630,3
data\raw\Hazardous\e-waste\Electronic_waste_at_Agbogbloshie2C_Ghana.jpg,hazardous,Electronic_waste_at_Agbogbloshie2C_Ghana.jpg,7253.33,True,4032,2268,3
data\raw\Organic\kitchen_waste\how-to-compost-at-home.jpg,organic,how-to-compost-at-home.jpg,149.48,True,1200,628,3
data\raw\Organic\yard_trimmings\lawn-mower-green-grass.jpg,organic,lawn-mower-green-grass.jpg,587.19,True,1024,512,3
data\raw\Recyclable\paper_products\cardboard-to-recycle.jpg,recyclable,cardboard-to-recycle.jpg,115.63,True,1000,497,3
data\raw\Hazardous\batteries\inf212000-fig-0004-m.jpg,hazardous,inf212000-fig-0004-m.jpg,319.42,True,2128,1409,3
data\raw\Recyclable\paper_products\ted-on-white-background-newspapers-boxes-notebooks-hand-fan-paper-2317157379.jpg,recyclable,ted-on-white-background-newspapers-boxes-notebooks-hand-fan-paper-2317157379.jpg,186.24,True,1500,1003,3
data\raw\Recyclable\cans_all_type\RauTZ.png,recyclable,RauTZ.png,317.19,True,500,375,3
data\raw\Organic\egg_shells\egg-shell-header.jpg,organic,egg-shell-header.jpg,79.48,True,860,460,3
data\raw\Hazardous\paints\solvent-waste-container.webp,hazardous,solvent-waste-container.webp,74.41,True,1000,700,3
data\raw\Organic\coffee_tea_bags\Cool20facts20about20Tea2028629.jpg,organic,Cool20facts20about20Tea2028629.jpg,53.72,True,650,395,3
data\raw\Recyclable\paper_products\csm_Sperli_Tuetenverpackung_KarlKnauer_5af44b4933.jpg,recyclable,csm_Sperli_Tuetenverpackung_KarlKnauer_5af44b4933.jpg,120.61,True,770,434,3
data\raw\Non-Recyclable\ceramic_product\370177714.jpg,non-recyclable,370177714.jpg,124.39,True,1500,1130,3
data\raw\Hazardous\batteries\41560_2019_368_Fig1_HTML.png,hazardous,41560_2019_368_Fig1_HTML.png,456.96,True,2119,1359,3
data\raw\Hazardous\e-waste\516ee9d3b98a42557dc49476674823f0--e-waste-recycling-recycling-programs.jpg,hazardous,516ee9d3b98a42557dc49476674823f0--e-waste-recycling-recycling-programs.jpg,114.45,True,736,1040,3
data\raw\Organic\kitchen_waste\te-Vegan-Meal-Plan-Digital-Recipe-Book-Plant-based-recipes-zero-waste-living.png,organic,te-Vegan-Meal-Plan-Digital-Recipe-Book-Plant-based-recipes-zero-waste-living.png,988.6,True,1200,628,3
data\raw\Hazardous\pesticides\fa17b98d63c76d6ea77920e330f9d6cf.jpg,hazardous,fa17b98d63c76d6ea77920e330f9d6cf.jpg,104.48,True,1103,500,3
data\raw\Recyclable\paper_products\cardboard-waste-paper-500x500.jpg,recyclable,cardboard-waste-paper-500x500.jpg,45.47,True,500,333,3
data\raw\Organic\yard_trimmings\yard-waste-set-out.jpg,organic,yard-waste-set-out.jpg,38.02,True,500,375,3
data\raw\Recyclable\cans_all_type\94163431.jpg,recyclable,94163431.jpg,35.35,True,600,318,3
data\raw\Recyclable\glass_containers\ecor-lights-garden-planters-edging-organizing-DIY-apieceofrainbow-1-625x1024.jpg,recyclable,ecor-lights-garden-planters-edging-organizing-DIY-apieceofrainbow-1-625x1024.jpg,146.69,True,625,1024,3
data\raw\Recyclable\plastic_bottles\01-waterbottlesun_20190719_0023_2x3.jpg,recyclable,01-waterbottlesun_20190719_0023_2x3.jpg,749.6,True,2048,3072,3
data\raw\Hazardous\paints\paints-solvents.jpg,hazardous,paints-solvents.jpg,279.73,True,1200,650,3
data\raw\Organic\food_scraps\l-intro-1669916430.jpg,organic,l-intro-1669916430.jpg,347.89,True,1600,900,3
data\raw\Non-Recyclable\stroform_product\blog-containers.jpg,non-recyclable,blog-containers.jpg,316.85,True,1200,627,3
data\raw\Organic\egg_shells\eggshells_uses_incopy.jpg,organic,eggshells_uses_incopy.jpg,30.24,True,759,500,3
data\raw\Recyclable\cans_all_type\beer-5215845_1280.jpg,recyclable,beer-5215845_1280.jpg,109.45,True,1280,853,3
data\raw\Hazardous\e-waste\n1-e1639575580776 - Copy.jpg,hazardous,n1-e1639575580776 - Copy.jpg,149.05,True,1280,853,3
data\raw\Organic\food_scraps\t-and-egg-waste-collected-in-a-bin-for-home-composting-and-gardening-2BTFMN4.jpg,organic,t-and-egg-waste-collected-in-a-bin-for-home-composting-and-gardening-2BTFMN4.jpg,151.18,True,1300,1129,3
data\raw\Non-Recyclable\diapers\baby_in_diaper_crib-1296x728-header.jpg,non-recyclable,baby_in_diaper_crib-1296x728-header.jpg,152.78,True,1296,728,3
data\raw\Hazardous\e-waste\ewaste-type - Copy.png,hazardous,ewaste-type - Copy.png,256.5,True,1074,1080,3
data\raw\Recyclable\glass_containers\home-glass-packaging-food-beverages-1024x666.jpg,recyclable,home-glass-packaging-food-beverages-1024x666.jpg,127.76,True,1024,666,3
data\raw\Non-Recyclable\ceramic_product\recycling-glass.jpg,non-recyclable,recycling-glass.jpg,131.98,True,800,530,3
data\raw\Recyclable\glass_containers\71EBQt8XvtL._AC_UF10001000_QL80_.jpg,recyclable,71EBQt8XvtL._AC_UF10001000_QL80_.jpg,88.64,True,932,1000,3
data\raw\Organic\yard_trimmings\Yard-waste-1024x532.png,organic,Yard-waste-1024x532.png,1313.6,True,1024,532,3
data\raw\Hazardous\e-waste\5g-internet-race-huawei-04.jpg,hazardous,5g-internet-race-huawei-04.jpg,1228.46,True,2400,1600,3
data\raw\Non-Recyclable\ceramic_product\new_guide_available_for_fractography_of_ceramics_and_glasses.jpg,non-recyclable,new_guide_available_for_fractography_of_ceramics_and_glasses.jpg,119.33,True,355,246,3
data\raw\Organic\coffee_tea_bags\016_2a2d9b08-8e22-428e-be37-585f08a246dc_2700x.jpg,organic,016_2a2d9b08-8e22-428e-be37-585f08a246dc_2700x.jpg,794.85,True,2700,2700,3
data\raw\Organic\egg_shells\5908_egg_shells2.jpg,organic,5908_egg_shells2.jpg,69.51,True,1200,800,3
data\raw\Hazardous\pesticides\toxics-09-00042-ag.png,hazardous,toxics-09-00042-ag.png,395.72,True,1248,576,3
data\raw\Hazardous\e-waste\gettyimages-522580785 - Copy.jpg,hazardous,gettyimages-522580785 - Copy.jpg,531.16,True,1800,1358,3
data\raw\Organic\food_scraps\Composting-Matt-Vasilogambros.jpeg,organic,Composting-Matt-Vasilogambros.jpeg,276.95,True,1500,1125,3
data\raw\Hazardous\paints\20141208-02b_tcm100-1373849.jpg,hazardous,20141208-02b_tcm100-1373849.jpg,42.59,True,582,300,3
data\raw\Hazardous\e-waste\shutterstock_139275554-1024x600 - Copy.jpg,hazardous,shutterstock_139275554-1024x600 - Copy.jpg,75.38,True,1024,600,3
data\raw\Non-Recyclable\sanitary_napkin\71Mvg0Tx55L._AC_UF10001000_QL80_.jpg,non-recyclable,71Mvg0Tx55L._AC_UF10001000_QL80_.jpg,80.75,True,551,1000,3
data\raw\Hazardous\e-waste\rcury-lamps-e-waste-environmental-pollution-crime-dirty-broken-old-128643963 - Copy.jpg,hazardous,rcury-lamps-e-waste-environmental-pollution-crime-dirty-broken-old-128643963 - Copy.jpg,72.17,True,800,534,3
data\raw\Hazardous\batteries\battery-recycling2.jpg,hazardous,battery-recycling2.jpg,36.35,True,728,489,3
data\raw\Non-Recyclable\ceramic_product\31s3amSRHL._AC_UF8941000_QL80_.jpg,non-recyclable,31s3amSRHL._AC_UF8941000_QL80_.jpg,32.94,True,747,1000,3
data\raw\Non-Recyclable\diapers\Pampers-All-round-Protection-Pants-Medium-Size-Baby-Diapers-76-Count.jpg,non-recyclable,Pampers-All-round-Protection-Pants-Medium-Size-Baby-Diapers-76-Count.jpg,226.12,True,1200,1200,3
data\raw\Hazardous\e-waste\Mercury-bulb-ban-1024x341.png,hazardous,Mercury-bulb-ban-1024x341.png,139.84,True,1024,341,3
data\raw\Hazardous\paints\Solvent-Free-Web-1.jpg,hazardous,Solvent-Free-Web-1.jpg,41.08,True,600,423,3
data\raw\Organic\coffee_tea_bags\coffee-grounds-and-tea-bags.png,organic,coffee-grounds-and-tea-bags.png,177.25,True,439,447,3
data\raw\Organic\egg_shells\crushed-eggshells-for-chickens.jpg,organic,crushed-eggshells-for-chickens.jpg,72.51,True,772,630,3
data\raw\Recyclable\paper_products\image29.jpg,recyclable,image29.jpg,159.13,True,1450,664,3
data\raw\Recyclable\cans_all_type\shutterstock-dC3A5ser.jpg,recyclable,shutterstock-dC3A5ser.jpg,181.11,True,900,280,3
data\raw\Hazardous\pesticides\Hazardous-pesticide.jpg,hazardous,Hazardous-pesticide.jpg,85.37,True,639,431,3
data\raw\Non-Recyclable\stroform_product\food-packaging-reports-examples.jpg,non-recyclable,food-packaging-reports-examples.jpg,55.15,True,780,408,3
data\raw\Recyclable\plastic_bottles\61355355.jpg,recyclable,61355355.jpg,51.99,True,450,424,3
data\raw\Hazardous\e-waste\e-waste-e-waste-old-mobile-phones-battery-isolated-white-background-177536164.jpg,hazardous,e-waste-e-waste-old-mobile-phones-battery-isolated-white-background-177536164.jpg,40.14,True,800,534,3
data\raw\Non-Recyclable\diapers\The-chemistry-of-disposable-nappies.png,non-recyclable,The-chemistry-of-disposable-nappies.png,139.11,True,1654,1169,3
data\raw\Organic\coffee_tea_bags\11856-01-Roasted-Chicory-Root-Powder-250g-1.jpg,organic,11856-01-Roasted-Chicory-Root-Powder-250g-1.jpg,1577.3,True,2000,2000,3
data\raw\Organic\kitchen_waste\pests-to-pets-the-future-of-food-and-feed-may-depend-on-insects.jpg,organic,pests-to-pets-the-future-of-food-and-feed-may-depend-on-insects.jpg,286.52,True,1200,900,3
data\raw\Recyclable\cans_all_type\real.jpg,recyclable,real.jpg,57.43,True,800,209,3
data\raw\Recyclable\plastic_bottles\coke-rpet-portfolio-lineup.jpg,recyclable,coke-rpet-portfolio-lineup.jpg,83.89,True,1440,480,3
data\raw\Non-Recyclable\ceramic_product\msw-small.jpg,non-recyclable,msw-small.jpg,922.03,True,2000,1548,3
data\raw\Non-Recyclable\ceramic_product\glass-for-recycling.jpg,non-recyclable,glass-for-recycling.jpg,70.54,True,1200,630,3
data\raw\Recyclable\cans_all_type\7.leadville-recycle-TINANDSTEEL-CANS-page-001.jpg,recyclable,7.leadville-recycle-TINANDSTEEL-CANS-page-001.jpg,152.18,True,1338,1713,3
data\raw\Hazardous\e-waste\electronic-waste-ready-for-recycling-isolated-on-white-background-J769FF - Copy.jpg,hazardous,electronic-waste-ready-for-recycling-isolated-on-white-background-J769FF - Copy.jpg,160.79,True,1300,1390,3
data\raw\Hazardous\batteries\aenm202102917-fig-0006-m.jpg,hazardous,aenm202102917-fig-0006-m.jpg,193.83,True,1364,1021,3
data\raw\Organic\food_scraps\how-to-stop-food-waste-1620830827.jpg,organic,how-to-stop-food-waste-1620830827.jpg,223.2,True,2119,1415,3
data\raw\Hazardous\batteries\Alkaline-batteries.jpg,hazardous,Alkaline-batteries.jpg,222.3,True,800,470,3
data\raw\Organic\kitchen_waste\DuPont-s-clean-label-food-waste-innovation-for-plant-based-products.jpg,organic,DuPont-s-clean-label-food-waste-innovation-for-plant-based-products.jpg,105.78,True,1000,664,3
data\raw\Organic\yard_trimmings\ed-manicured-shaped-pruning-flooring-woody-plant-landscape-architect-1135582.jpg,organic,ed-manicured-shaped-pruning-flooring-woody-plant-landscape-architect-1135582.jpg,3661.62,True,3776,2520,3
data\raw\Recyclable\cans_all_type\metal-aluminum-cans-non-biodegradable-600w-2016354890.jpg,recyclable,metal-aluminum-cans-non-biodegradable-600w-2016354890.jpg,73.57,True,600,420,3
data\raw\Recyclable\cans_all_type\three-food-cans-on-white-background-DEENN6.jpg,recyclable,three-food-cans-on-white-background-DEENN6.jpg,109.11,True,863,1390,3
data\raw\Non-Recyclable\ceramic_product\the-old-broken-glass-cup-D8GBJ9.jpg,non-recyclable,the-old-broken-glass-cup-D8GBJ9.jpg,78.67,True,1062,1390,3
data\raw\Hazardous\e-waste\electronic-waste-disposal.jpg,hazardous,electronic-waste-disposal.jpg,267.83,True,850,977,3
data\raw\Non-Recyclable\ceramic_product\f81b7221c3c8ec31c91a739838b342e1--mosaic-tray-mosaic-tables.jpg,non-recyclable,f81b7221c3c8ec31c91a739838b342e1--mosaic-tray-mosaic-tables.jpg,89.17,True,735,492,3
data\raw\Hazardous\paints\household_hazardous_waste_flier.png,hazardous,household_hazardous_waste_flier.png,366.7,True,562,800,3
data\raw\Recyclable\plastic_bottles\terrarium-cut-bottle.jpg,recyclable,terrarium-cut-bottle.jpg,752.0,True,4932,3288,3
data\raw\Hazardous\e-waste\ling-issue-concept-copy-space-text-damaged-held-disposal-challenge-277763587.jpg,hazardous,ling-issue-concept-copy-space-text-damaged-held-disposal-challenge-277763587.jpg,35.31,True,800,533,3
data\raw\Organic\food_scraps\1503810939_3XUEDx_Food_Wastage.jpg,organic,1503810939_3XUEDx_Food_Wastage.jpg,92.79,True,703,470,3
data\raw\Organic\egg_shells\il_300x300.4958894282_bt9k.jpg,organic,il_300x300.4958894282_bt9k.jpg,44.05,True,300,300,3
data\raw\Recyclable\plastic_bottles\5Different-types-of-PET-Source_-Hasiru-Dala-Innovations-1024x682.jpeg,recyclable,5Different-types-of-PET-Source_-Hasiru-Dala-Innovations-1024x682.jpeg,49.18,True,1024,682,3
data\raw\Organic\coffee_tea_bags\mysore-nuggets-405586_595x.jpg,organic,mysore-nuggets-405586_595x.jpg,71.65,True,595,595,3
data\raw\Non-Recyclable\diapers\p-view-of-used-disposable-diapers-extracted-from-the-parana-river-2306692315.jpg,non-recyclable,p-view-of-used-disposable-diapers-extracted-from-the-parana-river-2306692315.jpg,399.14,True,1001,1600,3
data\raw\Hazardous\e-waste\Mercury-bulb-ban-1024x341 - Copy.png,hazardous,Mercury-bulb-ban-1024x341 - Copy.png,139.84,True,1024,341,3
data\raw\Recyclable\cans_all_type\recycle-aluminum-metal-crushed-can-waste-background-photo.jpg,recyclable,recycle-aluminum-metal-crushed-can-waste-background-photo.jpg,597.93,True,2940,1960,3
data\raw\Hazardous\batteries\Types-of-BatteriesPrimary-and-Secondary.jpg,hazardous,Types-of-BatteriesPrimary-and-Secondary.jpg,39.1,True,800,450,3
data\raw\Organic\yard_trimmings\FI-58.jpg.webp,organic,FI-58.jpg.webp,90.7,True,1200,500,3
data\raw\Non-Recyclable\sanitary_napkin\Waste.jpg,non-recyclable,Waste.jpg,35.83,True,800,600,3
data\raw\Hazardous\pesticides\son-sprays-toxic-pesticides-insecticides-plantation-weed-control_544249-1800.jpg,hazardous,son-sprays-toxic-pesticides-insecticides-plantation-weed-control_544249-1800.jpg,104.73,True,626,417,3
data\raw\Hazardous\paints\paints-1-39fk2i757nrqtbo10u9845vnea4dhzvgtaw3aajb7a97m9zv4.jpg,hazardous,paints-1-39fk2i757nrqtbo10u9845vnea4dhzvgtaw3aajb7a97m9zv4.jpg,138.28,True,736,200,3
data\raw\Organic\coffee_tea_bags\Woman-Cooking-Onions-478x308.jpg,organic,Woman-Cooking-Onions-478x308.jpg,33.43,True,478,308,3
data\raw\Non-Recyclable\ceramic_product\Glass-Before-After.jpg,non-recyclable,Glass-Before-After.jpg,147.1,True,500,333,3
data\raw\Hazardous\e-waste\129249_iStock-636655004---Hero - Copy.jpg,hazardous,129249_iStock-636655004---Hero - Copy.jpg,167.13,True,1600,900,3
data\raw\Hazardous\batteries\basic-lithium-ion-battery-5-2_en.png,hazardous,basic-lithium-ion-battery-5-2_en.png,52.09,True,1200,800,3
data\raw\Organic\food_scraps\What_are_the_advantages_of_proper_food_waste_management.jpg,organic,What_are_the_advantages_of_proper_food_waste_management.jpg,753.56,True,1280,780,3
data\raw\Hazardous\e-waste\CFL-VS-LED-Lighting.jpg,hazardous,CFL-VS-LED-Lighting.jpg,46.08,True,1612,1008,3
data\raw\Hazardous\pesticides\pesticide-muddle-1_660_032813015033.jpg,hazardous,pesticide-muddle-1_660_032813015033.jpg,93.03,True,660,389,3
data\raw\Recyclable\cans_all_type\ith-water-drops-metallic-cans-for-beer-soda-lemonade-juice-energy-1271352472.jpg,recyclable,ith-water-drops-metallic-cans-for-beer-soda-lemonade-juice-energy-1271352472.jpg,500.44,True,1500,1516,3
data\raw\Hazardous\e-waste\CFL-1.jpg,hazardous,CFL-1.jpg,76.33,True,600,450,3
data\raw\Organic\kitchen_waste\food-webinar-1-1024x558.jpeg,organic,food-webinar-1-1024x558.jpeg,101.93,True,1024,558,3
data\raw\Recyclable\cans_all_type\4f38n5dj.jpg,recyclable,4f38n5dj.jpg,286.39,True,1400,1200,3
data\raw\Hazardous\e-waste\old-burnt-fluorescent-energy-saving-lamps-hazardous-toxic-electronic-waste-75820716 - Copy.jpg,hazardous,old-burnt-fluorescent-energy-saving-lamps-hazardous-toxic-electronic-waste-75820716 - Copy.jpg,174.24,True,1600,1157,3
data\raw\Hazardous\e-waste\electronic-recycling - Copy.jpg,hazardous,electronic-recycling - Copy.jpg,911.33,True,980,653,3
data\raw\Hazardous\e-waste\impact-of-e-waste-infographic1541812360135.jpg,hazardous,impact-of-e-waste-infographic1541812360135.jpg,1194.73,True,1920,6286,3
data\raw\Recyclable\paper_products\recycling-paper-card-dumpster.jpg,recyclable,recycling-paper-card-dumpster.jpg,33.1,True,300,400,3
data\raw\Hazardous\pesticides\How_to_Start_Manufacturing_Agrochemical_Products_in_India_corpseed.png,hazardous,How_to_Start_Manufacturing_Agrochemical_Products_in_India_corpseed.png,824.54,True,1200,630,3
data\raw\Non-Recyclable\stroform_product\styrofoam-facts.jpg,non-recyclable,styrofoam-facts.jpg,66.38,True,1500,844,3
data\raw\Hazardous\paints\Chemic7.jpg,hazardous,Chemic7.jpg,2011.59,True,3264,2448,3
data\raw\Hazardous\e-waste\2020_8largeimg_799107359 - Copy.jpg,hazardous,2020_8largeimg_799107359 - Copy.jpg,850.14,True,711,494,3
data\raw\Hazardous\pesticides\Types-of-Presticides-1.png,hazardous,Types-of-Presticides-1.png,533.97,True,800,2000,3
data\raw\Recyclable\paper_products\20200117122035-shopping-bags-4243556.jpeg,recyclable,20200117122035-shopping-bags-4243556.jpeg,138.16,True,2000,1333,3
data\raw\Hazardous\e-waste\lable-black-line-icon-varieties-of-lamps-waste-recycling-garbage-sorting-eco.jpg,hazardous,lable-black-line-icon-varieties-of-lamps-waste-recycling-garbage-sorting-eco.jpg,35.85,True,1300,1300,3
data\raw\Hazardous\e-waste\bulbs_lg - Copy.jpg,hazardous,bulbs_lg - Copy.jpg,39.41,True,1120,388,3
data\raw\Organic\yard_trimmings\YardWaste.JPG.jpg,organic,YardWaste.JPG.jpg,1439.53,True,2048,1536,3
data\raw\Organic\egg_shells\egg-shell-1.jpg,organic,egg-shell-1.jpg,41.36,True,1000,1000,3
data\raw\Hazardous\paints\51AhrzGd8gL._AC_UF8941000_QL80_.jpg,hazardous,51AhrzGd8gL._AC_UF8941000_QL80_.jpg,54.18,True,521,1000,3
data\raw\Organic\coffee_tea_bags\CA4A5068_1000x1000.jpg,organic,CA4A5068_1000x1000.jpg,239.59,True,1000,1000,3
data\raw\Non-Recyclable\ceramic_product\WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-design.jpg,non-recyclable,WDPRGPFC001b-Waste-Broken-Glass-n-Ceramic-Pieces-design.jpg,624.2,True,2500,1958,3
data\raw\Non-Recyclable\stroform_product\harmful-chemicals-food-packaging.jpg,non-recyclable,harmful-chemicals-food-packaging.jpg,300.87,True,1200,1200,3
data\raw\Hazardous\paints\paints-1134393.jpg,hazardous,paints-1134393.jpg,264.54,True,1600,1157,3
data\raw\Non-Recyclable\ceramic_product\Photo-Waste-Recycled-glass-lifecycle.png,non-recyclable,Photo-Waste-Recycled-glass-lifecycle.png,288.61,True,900,479,3
data\raw\Hazardous\paints\1-s2.0-S2589004221010828-fx1.jpg,hazardous,1-s2.0-S2589004221010828-fx1.jpg,37.99,True,375,375,3
data\raw\Non-Recyclable\ceramic_product\shards-of-broken-pottery-CFKKAG.jpg,non-recyclable,shards-of-broken-pottery-CFKKAG.jpg,237.26,True,1300,956,3
data\raw\Recyclable\paper_products\Paper_bowl.jpg,recyclable,Paper_bowl.jpg,474.61,True,900,764,3
data\raw\Organic\coffee_tea_bags\tea-vector-line-icons-contains-such-icons-as-cup-of-tea-teabags-coffee-beans.jpg,organic,tea-vector-line-icons-contains-such-icons-as-cup-of-tea-teabags-coffee-beans.jpg,30.45,True,1300,824,3
data\raw\Organic\food_scraps\sustainability-waste-reducing-food-loss-article-header-fw.jpg,organic,sustainability-waste-reducing-food-loss-article-header-fw.jpg,130.44,True,1920,600,3
data\raw\Organic\yard_trimmings\paper-sacks-full-or-grass-and-yard-clippings-left-at-the-curb-for-JCR0H8.jpg,organic,paper-sacks-full-or-grass-and-yard-clippings-left-at-the-curb-for-JCR0H8.jpg,279.81,True,1300,1065,3
data\raw\Recyclable\glass_containers\Kavi-Recycled-Vodka-Jars-Set-of-Four-4_800x.jpg,recyclable,Kavi-Recycled-Vodka-Jars-Set-of-Four-4_800x.jpg,75.62,True,800,800,3
data\raw\Recyclable\cans_all_type\Empty_tin_can2009-01-19.jpg,recyclable,Empty_tin_can2009-01-19.jpg,1374.77,True,2592,3872,3
data\raw\Organic\food_scraps\file-20230601-15-v2l0pv.jpg,organic,file-20230601-15-v2l0pv.jpg,283.37,True,1920,864,3
data\raw\Organic\food_scraps\food-scraps-flyer-1-1.png,organic,food-scraps-flyer-1-1.png,2979.1,True,3600,4800,3
data\raw\Organic\yard_trimmings\yard-waste-540x540.jpg,organic,yard-waste-540x540.jpg,63.5,True,540,540,3
data\raw\Non-Recyclable\platics_bags_wrappers\Laundry_Bag_-_Impact_c7cb83ae-002a-4675-84c9-c14f4cfe1234.jpg,non-recyclable,Laundry_Bag_-_Impact_c7cb83ae-002a-4675-84c9-c14f4cfe1234.jpg,195.17,True,1600,1600,3
